conditionid,closingcondition,conditionfamily,conditionname,conditionpayload,configurable,consolidation,consolidationsleeptime,description,downstream,fetchdata,issnooze,priority,remediation,snooze,sourcesystem,underresearch,updatedtime
1001313,False,7,ServeRAID 7e A parity error was detected,,,False,,,itsm,,False,,,,1.0,,
1002254,False,1,Active Directory DFSR - DFS Replication service stopped replication on the replicated folder at local path.,,,False,,,itsm,,False,,,,1.0,,
1001450,False,5,Microsoft Exchange Autodiscovery service configuration is not secure,,,False,,,itsm,,False,,,,1.0,,
50128,,,,,,False,,,itsm,,False,,,,2.0,,
11728,False,9,Themes- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1004097,False,21,Performance Data Available Memory is very low - NMGI,,,False,,,itsm,,False,,,,1.0,,
1001065,False,9,Cannot start the Windows Deployment Services on this server,,,False,,,itsm,,False,,,,1.0,,
11577,False,73,VMware ESX/ESXi Host services wsman,,,False,,,itsm,,False,,,,1.0,,
50202,,,,,,False,,,itsm,,False,,,,2.0,,
50131,,,,,,False,,,itsm,,False,,,,2.0,,
1001362,False,7,Storage Agents - Insight Storage Agent service is not running,,,False,,,itsm,,False,,,,1.0,,
1001171,False,1,Directory Service Client/Server authentication ratio is above recommended threshold,,,False,,,itsm,,False,,,,1.0,,
11498,False,31,Firewall/ Public IP Down,,,False,,,itsm,,False,,,,1.0,,
11445,False,5,Microsoft Exchange Address Book- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002409,False,7,Fujitsu - I/O error on physical disk.,,,False,,,itsm,,False,,,,1.0,,
50057,,,,,,False,,,itsm,,False,,,,2.0,,
11648,False,19,Remote Desktop Connection Broker- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11661,False,19,Remote Desktop Services UserMode Port Redirector- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
16991,False,5,Microsoft Exchange Compliance Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1020,False,1,Not able to bind to Schema Owner via RPC,,,False,,,itsm,,False,,,,1.0,,
10630,False,2,VIPRE Email Security Store Scanner Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000919,False,7,MegaRAID Storage Manager - Controller cache discarded due to memory or battery problems.,,,False,,,itsm,,False,,,,1.0,,
1003137,True,1,AD DS - Active Directory Web Services was unable to determine global catalog server (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1002017,False,11,SharePoint 2010 - Word Services timer job failed,,,False,,,itsm,,False,,,,1.0,,
10418,False,7,APC PBE Server - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50390,,,,,,False,,,itsm,,False,,,,2.0,,
1000097,False,5,Lost Log Resilience (LLR) range are missing - Mail Flow Down.,,,False,,,itsm,,False,,,,1.0,,
11393,False,2,VIPRE Business Site Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10300,False,7,PowerAlert Server - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
11800,False,92,Firmware Change on Network Element,,,False,,,itsm,,False,,,,1.0,,
50078,,,,,,False,,,itsm,,False,,,,2.0,,
16749,False,2,COMODO Virtual Service Manager- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003979,False,89,MS Lync - Certificates configured for this service are about to expire.,,,False,,,itsm,,False,,,,1.0,,
10254,False,2,McAfee Alert Manager - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
3019,True,1,Schema owner not available on Network (Closing Condition),,,False,,,itsm,,False,,,,1.0,,
1003965,True,7,"Dell Server Monitoring - Memory module may not be correctly seated, wrongly configured, or has failed. - RMM-14092 (Closing condition)",,,False,,,itsm,,False,,,,1.0,,
1000177,False,7,RAIDService - Drive Failure,,,False,,,itsm,,False,,,,1.0,,
1000149,True,22,BlackBerry Dispatcher fails to start with error 5613 (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11532,False,73,VMware VirtualCenter Management Webservices 5.1- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000052,False,5,Log File sequence not in correct format - Store Dismount.,,,False,,,itsm,,False,,,,1.0,,
11697,False,9,Remote Procedure Call (RPC)- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1003486,False,7,Dell Server Monitoring - Disk is offline now.,,,False,,,itsm,,False,,,,1.0,,
50145,,,,,,False,,,itsm,,False,,,,2.0,,
50179,,,,,,False,,,itsm,,False,,,,2.0,,
50387,,,,,,False,,,itsm,,False,,,,2.0,,
10172,False,7,Adaptec RAID Event Logging Service - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001166,False,5,Exchange Messages Queued For Submission,,,False,,,itsm,,False,,,,1.0,,
10546,False,7,RAID_SERVER - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002965,False,5,MS Exchange - Database engine skipped pages during online maintenance,,,False,,,itsm,,False,,,,1.0,,
50025,,,,,,False,,,itsm,,False,,,,2.0,,
11749,False,9,Windows Licensing Monitoring Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50122,,,,,,False,,,itsm,,False,,,,2.0,,
16829,False,89,Lync Server Bandwidth Policy Service (Authentication)- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
16950,False,4,Citrix Tools for Virtual Machines Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11564,False,73,VMware ESX/ESXi Host services hostd,,,False,,,itsm,,False,,,,1.0,,
16968,False,9,Microsoft Dynamics NAV Business Web Services- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50242,,,,,,False,,,itsm,,False,,,,2.0,,
1003138,True,1,AD DS - Processing of Group Policy failed. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11425,False,31,SNMP device unable to send SNMP data to Continuum Data Center,,,False,,,itsm,,False,,,,1.0,,
17036,False,2,Symantec.cloud Cloud Agent- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10490,False,7,Intel(R) Matrix Storage Event Monitor - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001249,True,5,Paging File Utilization return to normal on Exchange (Closing Condition),,,False,,,itsm,,False,,,,1.0,,
1000315,False,7,SiS 180 RAID Controller Device did not respond within the timeout Period.,,,False,,,itsm,,False,,,,1.0,,
1001124,False,13,IIS - Website is disabled due to port conflict with other application / process on the server,,,False,,,itsm,,False,,,,1.0,,
11605,False,5,Microsoft Exchange Search Host Controller 2013- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003573,True,7,Dell Server Monitoring - Unable to read Voltage. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1000067,False,5,Database page read failed verification due to a page checksum mismatch.,,,False,,,itsm,,False,,,,1.0,,
1001335,False,7,LSI Logic MegaRAID Miniport controller Device port timeout due to prolonged inactivity.,,,False,,,itsm,,False,,,,1.0,,
1001420,True,7,MegaRAID Storage Manager - Power Supply failed on enclosure (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001521,False,11,Sharepoint Backup failed due to insufficient permissions,,,False,,,itsm,,False,,,,1.0,,
1097,False,1,Cannot send mailslot to 'DC' via browser,,,False,,,itsm,,False,,,,1.0,,
1003651,True,89,MS Lync - Sending HTTP request failed. Server functionality will be affected if messages are failing consistently (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001287,True,5,Exchange Public Folder Messages Queued For Submission (Closing condition),,,False,,,itsm,,False,,,,1.0,,
10494,False,9,Liebert MultiLink - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001418,False,7,MegaRAID Storage Manager - The controller battery not present or has been removed,,,False,,,itsm,,False,,,,1.0,,
1000863,False,7,Storage Agents - External Array Physical Drive Status Changed to Predictive failure.,,,False,,,itsm,,False,,,,1.0,,
1000328,False,7,Adaptec - I2O RAID Adapters SCSI Device Timed Out,,,False,,,itsm,,False,,,,1.0,,
50337,,,,,,False,,,itsm,,False,,,,2.0,,
1003132,True,5,Exchange 2013 - Messages stuck in the submission queue. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1003397,True,89,MS Lync - Master Replicator Agent failed to read Central Management database information from AD connection point (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11508,False,73,VMware Host Agent- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10482,False,7,HP Insight Diagnostics - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000335,False,7,Promise FastTrak Family controller device did not respond within the timeout period.,,,False,,,itsm,,False,,,,1.0,,
10417,False,7,APC PBE Agent - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10503,False,5,Microsoft Exchange Directory - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10463,False,9,Client Network - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10283,False,5,MS Exchange Search - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
16847,False,89,Lync Server Mediation- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001392,False,5,Exchange 2007 / 2010 - Invalid virus scanner configuration detected.,,,False,,,itsm,,False,,,,1.0,,
1000897,True,7,Storage Agents - Drive Array Physical Drive status changed to OK (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001315,True,5,Exchange LDAP Search timed out (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1000991,False,7,MegaRAID Storage Manager - Virtual disk initialization aborted.,,,False,,,itsm,,False,,,,1.0,,
1003774,False,91,SaazDepUsr - Remote Desktop Services: Session connection succeeded,,,False,,,itsm,,False,,,,1.0,,
17052,,,,,,False,,,itsm,,False,,,,2.0,,
16743,False,26,DHCP Client- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1002295,False,12,SQL-I/O error detected during read at offset,,,False,,,itsm,,False,,,,1.0,,
11352,False,11,Document Conversions Load Balancer for Microsoft SharePoint Server 2010- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003652,True,89,MS Lync - The Mediation Server service has encountered a major connectivity problem with these Trunk peer(s). (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11452,False,73,VMware Host Hardware Issue observed for Voltage Sensor,,,False,,,itsm,,False,,,,1.0,,
1001897,False,11,SharePoint Services - InfoPath Forms Services event counter mismatch,,,False,,,itsm,,False,,,,1.0,,
16739,False,2,COMODO Internet Security Helper Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
17032,False,2,Symantec Network Access Control- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10554,False,13,Simple Mail Transfer Protocol (SMTP) - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11779,False,4,Citrix Licensing WMI- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000339,False,7,Silicon Image SiI 0680 ATA133 Controller Port timeout due to prolonged inactivity.,,,False,,,itsm,,False,,,,1.0,,
10583,False,2,Antivirus definition on managed Servers (Server Watch) is not synchronized,,,False,,,itsm,,False,,,,1.0,,
25014,False,11,SharePoint Server Search- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
16811,False,89,Lync Server Master Replicator Agent- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001928,False,11,SharePoint Services - Query server removed from rotation,,,False,,,itsm,,False,,,,1.0,,
50027,,,,,,False,,,itsm,,False,,,,2.0,,
1004258,False,5,MS Exchange - Database corruption may result in mailbox dismount.,,,False,,,itsm,,False,,,,1.0,,
10186,False,29,Backup Exec Agent Browser - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000128,False,5,Checksum error on a database due to hardware problems - Mail Flow Down.,,,False,,,itsm,,False,,,,1.0,,
1002880,False,1,DNS - Server was unable to create the built-in directory partition.,,,False,,,itsm,,False,,,,1.0,,
1002078,False,16,Microsoft Hyper V - Virtual Machine may not start due to VM config file not available.,,,False,,,itsm,,False,,,,1.0,,
16918,False,4,Citrix Diagnostic Facility COM Server- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10511,False,5,Microsoft Exchange Site Replication Service - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10308,False,2,ScanMail_MailAction - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001974,False,11,SharePoint Services - The start address cannot be crawled,,,False,,,itsm,,False,,,,1.0,,
10681,False,2,BitDefender Windows Servers Enterprise Manager- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10429,False,29,Backup Exec Job Engine - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
11281,False,2,Trend Micro Client/Server Security Agent RealTime Scan or OfficeScan NT RealTime Scan- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003485,False,7,Dell Server Monitoring - disk degraded.,,,False,,,itsm,,False,,,,1.0,,
11610,False,5,Microsoft Exchange Throttling 2013- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002418,False,7,Fujitsu - Logical drive failed.,,,False,,,itsm,,False,,,,1.0,,
1117,False,1,All domain controllers in the following site that can replicate the directory partition over this transport are currently unavailable.,,,False,,,itsm,,False,,,,1.0,,
50273,,,,,,False,,,itsm,,False,,,,2.0,,
3020,True,1,Not able to bind to Schema Owner via RPC (Closing Condition),,,False,,,itsm,,False,,,,1.0,,
10514,False,5,MS Exchange ADTopology - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10323,False,2,Symantec AntiVirus Client - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10198,False,2,BitDefender Management Agent - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003264,False,89,MS Lync - No connectivity with any of Web Conferencing Edge Servers. External Lync clients cannot use Web Conferencing modality.,,,False,,,itsm,,False,,,,1.0,,
1002290,False,12,SQL-Insufficient memory available.,,,False,,,itsm,,False,,,,1.0,,
1003096,False,26,DHCP Service - Role is not authorized to start,,,False,,,itsm,,False,,,,1.0,,
1000286,False,7,AMI MegaRaid RAID Controller device did not respond within the timeout period.,,,False,,,itsm,,False,,,,1.0,,
11822,False,92,Recent Vmware Snapshot Not Taken,,,False,,,itsm,,False,,,,1.0,,
50208,,,,,,False,,,itsm,,False,,,,2.0,,
1004173,False,19,Remote Desktop Services - RD Licensing grace period is about to expire or already expired.,,,False,,,itsm,,False,,,,1.0,,
1000359,False,7,Intel Matrix Storage Event Monitor Service detected Hard Drive Failure.,,,False,,,itsm,,False,,,,1.0,,
16773,False,22,BlackBerry Administration Service - Native Code Container- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1002922,False,5,MS Exchange - Database page read failed verification due to a page checksum mismatch.,,,False,,,itsm,,False,,,,1.0,,
1000043,False,5,MS Exchange Database unable to write to designated Disk - Store dismount due to low disk space.,,,False,,,itsm,,False,,,,1.0,,
50022,,,,,,False,,,itsm,,False,,,,2.0,,
1001991,False,11,SharePoint 2010 - The application has an invalid AppPoolID set,,,False,,,itsm,,False,,,,1.0,,
1003711,False,16,Microsoft Hyper V Virtual Machine replication issue.,,,False,,,itsm,,False,,,,1.0,,
6003,False,36,System Reboot Notification,,,False,,,itsm,,False,,,,1.0,,
1002343,False,7,Fujitsu - A critical error happened while BIOS self-test.,,,False,,,itsm,,False,,,,1.0,,
1001835,False,11,SharePoint 2010 - Word Viewing Service Backend Not Reachable,,,False,,,itsm,,False,,,,1.0,,
11802,False,92,High CPU Utilization,,,False,,,itsm,,False,,,,1.0,,
1001606,False,11,Sharepoint2010-Access Data Services Failed To Access Configuration Database,,,False,,,itsm,,False,,,,1.0,,
50224,,,,,,False,,,itsm,,False,,,,2.0,,
1001856,False,11,SharePoint 2007 - Plug-in failed to connect to SQL Server,,,False,,,itsm,,False,,,,1.0,,
50108,,,,,,False,,,itsm,,False,,,,2.0,,
11825,False,92,Stack Switch Member Status Change,,,False,,,itsm,,False,,,,1.0,,
50157,,,,,,False,,,itsm,,False,,,,2.0,,
50069,,,,,,False,,,itsm,,False,,,,2.0,,
1000193,False,7,Intel Server Manager - Issue with Server Temperature,,,False,,,itsm,,False,,,,1.0,,
50358,,,,,,False,,,itsm,,False,,,,2.0,,
1000927,False,7,MegaRAID Storage Manager - Unrecoverable medium error during recovery.,,,False,,,itsm,,False,,,,1.0,,
50373,,,,,,False,,,itsm,,False,,,,2.0,,
10382,False,2,"Prev.Maint\\AVFailed\\Desktops",,,False,,,itsm,,False,,,,1.0,,
50221,,,,,,False,,,itsm,,False,,,,2.0,,
10374,False,29,Veritas backup job failed to execute (auto-sense),,,False,,,itsm,,False,,,,1.0,,
50327,,,,,,False,,,itsm,,False,,,,2.0,,
1003139,True,5,MS Exchange - External Aggregate Delivery Queue Length (All External Queues) is high (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1000300,False,7,"VIA Technologies, Inc. - VIA IDE\\SATA RAID Controllers Device not ready for access.",,,False,,,itsm,,False,,,,1.0,,
11698,False,9,Remote Procedure Call (RPC)- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003289,False,13,"Web Services - WebHost failed to process a request, free memory is less than 5% of total memory",,,False,,,itsm,,False,,,,1.0,,
1003431,True,5,Exchange 2013 - Communication link broken between Active Directory and Exchange. (Closing condition 2),,,False,,,itsm,,False,,,,1.0,,
10510,False,5,Microsoft Exchange Routing Engine - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
